number_of_dependents,is_graduated,is_self_employed,annual_income,loan_amount,loan_term,credit_score,residential_assets,commercial_assets,luxury_assets,bank_assets,loan_status
5,yes,no,76000.0,260000.0,6,778,129000.0,24000.0,255000.0,109000.0,approved
5,yes,yes,7000.0,18000.0,14,571,2000.0,4000.0,19000.0,4000.0,approved
3,yes,yes,75000.0,251000.0,18,554,125000.0,79000.0,285000.0,47000.0,approved
0,no,yes,23000.0,62000.0,8,712,68000.0,17000.0,88000.0,15000.0,approved
5,no,yes,56000.0,115000.0,4,695,95000.0,71000.0,117000.0,78000.0,approved
0,no,yes,54000.0,109000.0,20,366,37000.0,5000.0,210000.0,48000.0,rejected
1,no,yes,18000.0,55000.0,10,426,50000.0,15000.0,59000.0,16000.0,rejected
0,no,no,29000.0,69000.0,10,320,51000.0,5000.0,77000.0,15000.0,rejected
3,no,yes,14000.0,46000.0,8,543,15000.0,12000.0,27000.0,20000.0,rejected
2,yes,no,28000.0,110000.0,16,525,82000.0,18000.0,58000.0,24000.0,rejected
0,no,yes,33000.0,131000.0,12,812,48000.0,49000.0,75000.0,43000.0,approved
0,no,no,70000.0,253000.0,14,697,151000.0,104000.0,143000.0,67000.0,approved
1,no,no,39000.0,151000.0,12,527,106000.0,51000.0,111000.0,38000.0,rejected
1,no,no,57000.0,172000.0,4,512,43000.0,70000.0,214000.0,30000.0,approved
0,yes,no,41000.0,92000.0,4,671,34000.0,63000.0,104000.0,49000.0,approved
1,yes,yes,22000.0,87000.0,20,539,10000.0,40000.0,82000.0,26000.0,rejected
5,no,no,22000.0,72000.0,10,532,27000.0,3000.0,75000.0,16000.0,rejected
3,no,yes,25000.0,77000.0,16,485,20000.0,36000.0,56000.0,32000.0,rejected
0,no,yes,9000.0,21000.0,6,521,1000.0,17000.0,21000.0,7000.0,rejected
1,no,no,29000.0,74000.0,10,874,4000.0,12000.0,101000.0,33000.0,approved
2,no,no,52000.0,148000.0,12,659,115000.0,52000.0,181000.0,41000.0,approved
1,yes,yes,86000.0,196000.0,16,498,148000.0,30000.0,210000.0,53000.0,rejected
2,yes,yes,48000.0,132000.0,20,310,118000.0,46000.0,129000.0,42000.0,rejected
0,yes,no,20000.0,47000.0,6,785,29000.0,18000.0,67000.0,17000.0,approved
0,yes,no,36000.0,87000.0,10,309,63000.0,10000.0,86000.0,33000.0,rejected
3,no,yes,53000.0,196000.0,2,433,147000.0,99000.0,108000.0,30000.0,approved
1,no,yes,4000.0,13000.0,18,801,1000.0,0.0,15000.0,6000.0,approved
3,yes,yes,65000.0,224000.0,6,488,168000.0,117000.0,217000.0,68000.0,rejected
0,no,yes,23000.0,60000.0,16,756,29000.0,21000.0,75000.0,12000.0,approved
3,yes,no,10000.0,28000.0,4,757,25000.0,1000.0,38000.0,9000.0,approved
5,no,no,32000.0,101000.0,6,828,85000.0,60000.0,87000.0,30000.0,approved
3,yes,yes,34000.0,72000.0,12,733,48000.0,27000.0,81000.0,22000.0,approved
3,no,no,53000.0,203000.0,4,872,43000.0,73000.0,184000.0,76000.0,approved
3,yes,no,47000.0,174000.0,10,393,124000.0,53000.0,187000.0,53000.0,rejected
3,yes,no,97000.0,378000.0,12,700,134000.0,61000.0,258000.0,119000.0,approved
5,yes,no,88000.0,216000.0,18,613,154000.0,121000.0,300000.0,84000.0,approved
5,yes,no,59000.0,134000.0,6,455,32000.0,112000.0,216000.0,69000.0,rejected
4,yes,yes,24000.0,71000.0,16,871,70000.0,3000.0,85000.0,35000.0,approved
4,yes,yes,79000.0,215000.0,16,497,22000.0,52000.0,231000.0,77000.0,rejected
0,yes,no,14000.0,27000.0,2,649,26000.0,10000.0,55000.0,11000.0,approved
0,yes,yes,35000.0,100000.0,14,709,53000.0,18000.0,92000.0,50000.0,approved
4,yes,no,34000.0,135000.0,12,705,100000.0,11000.0,83000.0,49000.0,approved
2,yes,no,61000.0,236000.0,2,476,46000.0,29000.0,225000.0,38000.0,approved
2,no,yes,30000.0,71000.0,4,819,54000.0,48000.0,60000.0,21000.0,approved
5,no,yes,34000.0,94000.0,16,535,31000.0,56000.0,129000.0,32000.0,rejected
0,yes,yes,4000.0,12000.0,14,889,11000.0,2000.0,7000.0,2000.0,approved
0,yes,no,59000.0,118000.0,12,468,91000.0,100000.0,175000.0,62000.0,rejected
5,yes,yes,4000.0,8000.0,2,759,1000.0,5000.0,13000.0,3000.0,approved
3,yes,yes,90000.0,336000.0,2,426,216000.0,162000.0,207000.0,119000.0,approved
0,yes,yes,88000.0,236000.0,8,712,4000.0,113000.0,193000.0,111000.0,approved
4,yes,yes,20000.0,47000.0,2,615,5000.0,1000.0,67000.0,30000.0,approved
2,yes,no,47000.0,140000.0,12,784,134000.0,27000.0,148000.0,69000.0,approved
4,no,no,27000.0,61000.0,16,677,1000.0,33000.0,65000.0,38000.0,approved
1,no,no,26000.0,79000.0,12,306,20000.0,24000.0,76000.0,33000.0,rejected
1,no,yes,90000.0,254000.0,16,655,220000.0,88000.0,291000.0,72000.0,approved
4,no,no,51000.0,194000.0,8,755,22000.0,3000.0,149000.0,53000.0,approved
2,yes,no,66000.0,258000.0,18,598,38000.0,31000.0,164000.0,59000.0,approved
2,yes,no,44000.0,98000.0,18,712,54000.0,2000.0,88000.0,64000.0,approved
4,no,yes,15000.0,46000.0,6,524,37000.0,20000.0,50000.0,14000.0,rejected
1,no,no,62000.0,231000.0,16,838,91000.0,14000.0,235000.0,70000.0,approved
4,yes,yes,9000.0,29000.0,6,560,15000.0,9000.0,31000.0,9000.0,approved
3,no,no,77000.0,264000.0,12,759,34000.0,29000.0,219000.0,108000.0,approved
2,yes,yes,6000.0,24000.0,6,454,1000.0,6000.0,23000.0,3000.0,rejected
4,no,no,43000.0,165000.0,4,539,106000.0,61000.0,93000.0,21000.0,approved
2,no,yes,82000.0,278000.0,16,827,115000.0,87000.0,260000.0,107000.0,approved
0,no,no,35000.0,119000.0,12,686,44000.0,48000.0,101000.0,25000.0,approved
5,yes,no,7000.0,19000.0,4,784,5000.0,10000.0,21000.0,6000.0,approved
1,yes,yes,21000.0,73000.0,16,826,16000.0,35000.0,77000.0,14000.0,approved
2,no,no,32000.0,105000.0,12,502,43000.0,15000.0,100000.0,45000.0,rejected
0,yes,no,29000.0,78000.0,8,367,7000.0,37000.0,77000.0,36000.0,rejected
0,no,no,70000.0,183000.0,6,541,63000.0,64000.0,208000.0,83000.0,rejected
1,yes,no,37000.0,136000.0,16,608,4000.0,22000.0,134000.0,28000.0,approved
3,no,yes,45000.0,131000.0,12,570,105000.0,20000.0,101000.0,58000.0,approved
3,yes,no,2000.0,8000.0,18,752,2000.0,2000.0,3000.0,2000.0,approved
5,no,yes,56000.0,205000.0,8,873,55000.0,95000.0,194000.0,78000.0,approved
5,yes,no,54000.0,186000.0,2,538,77000.0,27000.0,188000.0,40000.0,approved
4,no,no,3000.0,10000.0,10,819,7000.0,3000.0,9000.0,2000.0,approved
1,yes,yes,75000.0,298000.0,18,770,14000.0,52000.0,280000.0,87000.0,approved
5,no,yes,25000.0,96000.0,6,345,19000.0,19000.0,68000.0,26000.0,rejected
4,yes,yes,31000.0,81000.0,12,730,63000.0,45000.0,90000.0,45000.0,approved
1,yes,yes,76000.0,193000.0,20,835,58000.0,23000.0,220000.0,82000.0,approved
3,no,yes,5000.0,17000.0,2,811,5000.0,5000.0,14000.0,2000.0,approved
2,no,no,27000.0,59000.0,14,662,32000.0,16000.0,73000.0,38000.0,approved
2,no,yes,35000.0,133000.0,4,420,64000.0,17000.0,80000.0,23000.0,approved
5,no,no,37000.0,117000.0,4,413,84000.0,55000.0,120000.0,27000.0,approved
2,no,yes,56000.0,200000.0,10,367,137000.0,50000.0,191000.0,60000.0,rejected
5,no,yes,48000.0,164000.0,14,390,84000.0,24000.0,95000.0,40000.0,rejected
4,no,yes,52000.0,122000.0,2,602,103000.0,8000.0,205000.0,77000.0,approved
3,yes,no,29000.0,115000.0,16,843,23000.0,26000.0,107000.0,43000.0,approved
1,yes,no,27000.0,68000.0,20,713,5000.0,33000.0,61000.0,19000.0,approved
3,yes,no,50000.0,162000.0,8,591,19000.0,34000.0,140000.0,50000.0,approved
2,no,yes,27000.0,94000.0,14,701,4000.0,34000.0,99000.0,19000.0,approved
4,no,yes,28000.0,100000.0,12,655,49000.0,36000.0,85000.0,33000.0,approved
3,no,yes,73000.0,200000.0,18,720,155000.0,99000.0,230000.0,98000.0,approved
0,yes,yes,59000.0,151000.0,10,794,60000.0,43000.0,149000.0,54000.0,approved
0,yes,no,81000.0,213000.0,2,392,142000.0,66000.0,315000.0,110000.0,rejected
3,yes,yes,19000.0,71000.0,6,583,4000.0,28000.0,65000.0,20000.0,approved
5,yes,no,18000.0,68000.0,18,457,22000.0,11000.0,38000.0,14000.0,rejected
0,no,yes,76000.0,178000.0,14,570,152000.0,121000.0,215000.0,99000.0,approved
1,yes,no,91000.0,301000.0,14,890,178000.0,124000.0,325000.0,75000.0,approved
2,no,yes,53000.0,123000.0,14,472,100000.0,16000.0,204000.0,33000.0,rejected
2,no,no,37000.0,109000.0,12,788,17000.0,7000.0,122000.0,26000.0,approved
0,no,no,95000.0,353000.0,6,605,100000.0,127000.0,311000.0,70000.0,approved
3,yes,no,83000.0,305000.0,10,473,133000.0,94000.0,233000.0,118000.0,rejected
5,yes,no,64000.0,215000.0,16,728,3000.0,52000.0,174000.0,96000.0,approved
5,yes,yes,53000.0,178000.0,16,505,92000.0,85000.0,146000.0,41000.0,rejected
0,yes,yes,56000.0,193000.0,6,407,34000.0,36000.0,142000.0,84000.0,rejected
1,yes,yes,9000.0,17000.0,18,464,13000.0,0.0,19000.0,7000.0,rejected
0,yes,yes,24000.0,72000.0,20,514,41000.0,21000.0,67000.0,18000.0,rejected
2,no,yes,74000.0,149000.0,20,627,159000.0,101000.0,190000.0,103000.0,approved
4,no,yes,15000.0,32000.0,10,858,15000.0,0.0,47000.0,17000.0,approved
3,yes,yes,88000.0,302000.0,8,607,136000.0,127000.0,215000.0,59000.0,approved
5,no,yes,49000.0,143000.0,4,663,85000.0,61000.0,196000.0,55000.0,approved
1,no,yes,81000.0,269000.0,6,522,230000.0,21000.0,187000.0,42000.0,rejected
2,no,yes,23000.0,91000.0,20,610,37000.0,6000.0,78000.0,34000.0,approved
5,no,yes,30000.0,66000.0,16,462,55000.0,35000.0,91000.0,36000.0,rejected
2,no,yes,39000.0,93000.0,8,591,109000.0,27000.0,96000.0,33000.0,approved
4,yes,yes,17000.0,65000.0,20,636,17000.0,9000.0,62000.0,23000.0,approved
0,no,yes,21000.0,49000.0,10,359,10000.0,8000.0,61000.0,10000.0,rejected
4,yes,yes,97000.0,250000.0,4,542,98000.0,120000.0,293000.0,134000.0,rejected
5,no,yes,35000.0,118000.0,4,642,23000.0,29000.0,119000.0,36000.0,approved
5,no,yes,15000.0,55000.0,4,414,8000.0,14000.0,29000.0,12000.0,approved
3,no,yes,88000.0,262000.0,20,865,193000.0,98000.0,277000.0,125000.0,approved
3,yes,no,9000.0,31000.0,10,369,14000.0,1000.0,17000.0,5000.0,rejected
0,yes,yes,35000.0,108000.0,14,838,47000.0,68000.0,139000.0,17000.0,approved
5,no,no,55000.0,212000.0,4,582,121000.0,83000.0,171000.0,31000.0,approved
5,yes,no,21000.0,55000.0,20,705,54000.0,14000.0,46000.0,12000.0,approved
0,yes,no,18000.0,57000.0,18,306,5000.0,7000.0,56000.0,17000.0,rejected
5,yes,yes,58000.0,130000.0,8,851,67000.0,87000.0,177000.0,41000.0,approved
5,yes,no,67000.0,172000.0,18,613,97000.0,68000.0,246000.0,71000.0,approved
3,yes,no,43000.0,163000.0,10,366,69000.0,67000.0,123000.0,55000.0,rejected
1,yes,no,12000.0,28000.0,12,431,9000.0,4000.0,29000.0,9000.0,rejected
5,no,yes,97000.0,259000.0,2,754,90000.0,100000.0,285000.0,67000.0,approved
5,yes,yes,54000.0,112000.0,10,447,3000.0,79000.0,214000.0,60000.0,rejected
1,no,yes,53000.0,141000.0,14,510,133000.0,104000.0,189000.0,78000.0,rejected
1,yes,no,73000.0,242000.0,20,324,129000.0,37000.0,184000.0,90000.0,rejected
5,yes,no,95000.0,192000.0,2,523,135000.0,15000.0,210000.0,67000.0,rejected
0,no,yes,72000.0,156000.0,2,362,27000.0,24000.0,208000.0,59000.0,rejected
3,yes,yes,90000.0,329000.0,6,657,99000.0,6000.0,292000.0,120000.0,approved
5,no,no,65000.0,233000.0,12,790,6000.0,97000.0,155000.0,95000.0,approved
1,yes,yes,95000.0,305000.0,18,500,13000.0,33000.0,205000.0,55000.0,rejected
4,no,no,29000.0,87000.0,6,409,37000.0,55000.0,82000.0,22000.0,rejected
4,yes,yes,7000.0,18000.0,20,626,5000.0,6000.0,14000.0,3000.0,approved
5,no,no,42000.0,134000.0,16,545,98000.0,82000.0,125000.0,35000.0,rejected
3,no,no,42000.0,114000.0,10,654,88000.0,4000.0,162000.0,57000.0,approved
0,no,no,76000.0,265000.0,6,515,62000.0,149000.0,220000.0,40000.0,rejected
2,yes,yes,71000.0,188000.0,12,838,11000.0,52000.0,166000.0,49000.0,approved
1,no,yes,47000.0,160000.0,14,406,40000.0,53000.0,143000.0,33000.0,rejected
0,yes,yes,98000.0,387000.0,2,611,66000.0,104000.0,330000.0,60000.0,approved
0,no,no,51000.0,134000.0,16,649,68000.0,16000.0,157000.0,39000.0,approved
0,no,yes,33000.0,77000.0,12,775,82000.0,21000.0,74000.0,42000.0,approved
3,yes,no,45000.0,125000.0,12,469,41000.0,76000.0,142000.0,34000.0,rejected
0,yes,yes,39000.0,128000.0,18,587,45000.0,53000.0,126000.0,50000.0,approved
3,yes,yes,32000.0,99000.0,10,316,91000.0,55000.0,88000.0,36000.0,rejected
2,yes,no,32000.0,104000.0,10,556,82000.0,56000.0,115000.0,45000.0,approved
2,no,no,96000.0,312000.0,12,578,99000.0,22000.0,265000.0,135000.0,approved
2,no,yes,87000.0,189000.0,2,554,39000.0,19000.0,180000.0,115000.0,approved
2,no,yes,19000.0,68000.0,6,892,26000.0,22000.0,64000.0,9000.0,approved
2,no,yes,29000.0,102000.0,10,315,81000.0,4000.0,65000.0,16000.0,rejected
0,no,no,62000.0,129000.0,10,695,19000.0,37000.0,222000.0,42000.0,approved
0,no,no,59000.0,203000.0,4,806,3000.0,37000.0,164000.0,48000.0,approved
4,no,yes,32000.0,128000.0,8,638,43000.0,26000.0,80000.0,38000.0,approved
1,no,yes,13000.0,50000.0,4,610,34000.0,8000.0,45000.0,9000.0,approved
2,no,yes,13000.0,32000.0,4,810,38000.0,21000.0,43000.0,8000.0,approved
1,yes,no,87000.0,332000.0,4,866,196000.0,159000.0,237000.0,105000.0,approved
3,no,no,63000.0,238000.0,10,760,127000.0,13000.0,184000.0,88000.0,approved
3,yes,no,43000.0,112000.0,6,556,110000.0,43000.0,145000.0,51000.0,approved
3,no,yes,64000.0,235000.0,12,684,172000.0,103000.0,253000.0,74000.0,approved
5,no,yes,77000.0,258000.0,18,578,50000.0,77000.0,272000.0,106000.0,approved
2,no,no,69000.0,239000.0,12,814,130000.0,19000.0,266000.0,60000.0,approved
0,no,no,42000.0,148000.0,20,510,92000.0,57000.0,119000.0,26000.0,rejected
4,no,no,39000.0,90000.0,2,674,87000.0,57000.0,140000.0,31000.0,approved
0,yes,yes,20000.0,49000.0,14,570,38000.0,3000.0,66000.0,13000.0,approved
1,no,no,5000.0,17000.0,2,680,7000.0,8000.0,14000.0,7000.0,approved
0,yes,no,35000.0,88000.0,12,803,54000.0,3000.0,84000.0,34000.0,approved
2,no,yes,31000.0,107000.0,16,357,92000.0,19000.0,77000.0,38000.0,rejected
3,no,yes,49000.0,190000.0,4,575,141000.0,91000.0,165000.0,46000.0,approved
1,no,no,10000.0,36000.0,4,546,25000.0,0.0,26000.0,5000.0,approved
2,yes,no,67000.0,214000.0,8,370,32000.0,118000.0,201000.0,86000.0,rejected
1,yes,no,41000.0,94000.0,6,713,0.0,10000.0,111000.0,31000.0,approved
4,no,yes,16000.0,38000.0,2,896,12000.0,4000.0,48000.0,20000.0,approved
3,yes,yes,24000.0,92000.0,14,626,3000.0,36000.0,85000.0,20000.0,approved
0,yes,no,22000.0,64000.0,4,854,9000.0,16000.0,65000.0,13000.0,approved
4,yes,no,32000.0,84000.0,18,802,4000.0,0.0,91000.0,47000.0,approved
4,no,yes,16000.0,44000.0,20,382,17000.0,3000.0,52000.0,19000.0,rejected
2,no,no,39000.0,149000.0,6,415,22000.0,43000.0,95000.0,46000.0,rejected
5,yes,yes,20000.0,63000.0,4,366,53000.0,22000.0,54000.0,28000.0,approved
1,yes,yes,76000.0,254000.0,10,595,79000.0,4000.0,249000.0,110000.0,approved
5,no,no,79000.0,299000.0,6,568,58000.0,139000.0,159000.0,87000.0,approved
1,yes,no,16000.0,40000.0,10,615,22000.0,27000.0,55000.0,14000.0,approved
1,yes,yes,64000.0,139000.0,12,313,186000.0,63000.0,186000.0,49000.0,rejected
1,yes,yes,64000.0,179000.0,6,575,66000.0,76000.0,231000.0,53000.0,approved
4,yes,no,16000.0,55000.0,10,577,4000.0,12000.0,41000.0,14000.0,approved
1,no,no,78000.0,249000.0,6,500,153000.0,100000.0,165000.0,45000.0,rejected
1,no,yes,40000.0,94000.0,8,509,10000.0,41000.0,108000.0,55000.0,rejected
2,no,yes,61000.0,194000.0,8,379,53000.0,108000.0,143000.0,41000.0,rejected
5,yes,no,71000.0,145000.0,14,664,53000.0,129000.0,157000.0,92000.0,approved
0,no,yes,25000.0,99000.0,6,623,60000.0,18000.0,62000.0,18000.0,approved
5,yes,no,32000.0,87000.0,16,558,26000.0,25000.0,91000.0,18000.0,approved
4,yes,no,17000.0,43000.0,18,580,15000.0,24000.0,66000.0,17000.0,approved
4,yes,no,63000.0,176000.0,6,612,160000.0,33000.0,235000.0,32000.0,approved
4,yes,yes,7000.0,24000.0,14,705,0.0,1000.0,20000.0,7000.0,approved
4,yes,yes,11000.0,27000.0,18,301,28000.0,16000.0,33000.0,15000.0,rejected
1,no,yes,89000.0,320000.0,16,711,43000.0,12000.0,221000.0,52000.0,approved
3,yes,no,3000.0,7000.0,20,735,9000.0,2000.0,9000.0,4000.0,approved
1,no,no,22000.0,52000.0,14,682,26000.0,6000.0,61000.0,18000.0,approved
3,no,no,34000.0,135000.0,10,348,79000.0,37000.0,82000.0,47000.0,rejected
0,yes,yes,79000.0,235000.0,20,750,168000.0,153000.0,212000.0,40000.0,approved
3,no,yes,58000.0,182000.0,16,835,10000.0,61000.0,146000.0,79000.0,approved
0,yes,yes,94000.0,200000.0,6,389,160000.0,71000.0,194000.0,102000.0,rejected
2,yes,no,48000.0,189000.0,4,866,102000.0,60000.0,139000.0,59000.0,approved
3,no,no,76000.0,266000.0,4,689,53000.0,6000.0,243000.0,86000.0,approved
0,no,no,59000.0,176000.0,16,645,130000.0,31000.0,234000.0,86000.0,approved
1,yes,yes,43000.0,101000.0,2,797,44000.0,45000.0,163000.0,47000.0,approved
5,yes,no,61000.0,178000.0,6,849,29000.0,109000.0,161000.0,78000.0,approved
5,yes,no,54000.0,197000.0,20,423,65000.0,100000.0,157000.0,73000.0,rejected
1,no,yes,52000.0,112000.0,2,370,99000.0,102000.0,167000.0,64000.0,rejected
5,no,no,85000.0,313000.0,12,378,214000.0,131000.0,304000.0,88000.0,rejected
4,no,no,9000.0,19000.0,20,417,10000.0,8000.0,28000.0,9000.0,rejected
1,no,no,14000.0,41000.0,20,530,12000.0,11000.0,30000.0,19000.0,rejected
1,no,yes,24000.0,93000.0,20,543,7000.0,8000.0,50000.0,34000.0,rejected
4,yes,no,63000.0,150000.0,18,750,8000.0,65000.0,154000.0,77000.0,approved
1,yes,no,31000.0,76000.0,20,346,7000.0,46000.0,81000.0,44000.0,rejected
4,yes,yes,69000.0,190000.0,14,330,93000.0,71000.0,188000.0,84000.0,rejected
2,no,yes,30000.0,74000.0,10,712,51000.0,10000.0,116000.0,38000.0,approved
0,no,no,31000.0,101000.0,14,376,64000.0,26000.0,116000.0,43000.0,rejected
4,no,no,6000.0,12000.0,14,338,5000.0,5000.0,23000.0,5000.0,rejected
4,no,yes,47000.0,137000.0,14,600,121000.0,84000.0,177000.0,50000.0,approved
1,yes,no,25000.0,69000.0,20,495,48000.0,33000.0,57000.0,37000.0,rejected
4,no,yes,76000.0,200000.0,18,691,50000.0,87000.0,234000.0,112000.0,approved
3,yes,yes,38000.0,151000.0,20,540,94000.0,10000.0,93000.0,36000.0,rejected
3,no,yes,31000.0,114000.0,16,562,36000.0,36000.0,72000.0,31000.0,approved
2,no,no,57000.0,213000.0,10,323,16000.0,112000.0,162000.0,51000.0,rejected
1,yes,yes,55000.0,197000.0,10,312,128000.0,48000.0,195000.0,33000.0,rejected
1,no,yes,2000.0,6000.0,2,511,5000.0,1000.0,8000.0,2000.0,approved
3,no,yes,37000.0,138000.0,10,621,40000.0,8000.0,119000.0,53000.0,approved
2,no,yes,16000.0,43000.0,20,512,32000.0,25000.0,63000.0,9000.0,rejected
4,yes,no,39000.0,110000.0,2,786,79000.0,16000.0,107000.0,21000.0,approved
3,no,yes,7000.0,16000.0,18,303,6000.0,5000.0,20000.0,6000.0,rejected
3,yes,yes,58000.0,167000.0,18,633,81000.0,84000.0,147000.0,37000.0,approved
4,yes,yes,38000.0,140000.0,6,711,95000.0,73000.0,145000.0,31000.0,approved
2,yes,no,64000.0,169000.0,16,472,111000.0,60000.0,163000.0,45000.0,rejected
1,yes,yes,55000.0,121000.0,4,350,63000.0,92000.0,172000.0,69000.0,rejected
1,no,yes,68000.0,137000.0,10,879,5000.0,26000.0,220000.0,68000.0,approved
4,no,no,67000.0,134000.0,10,436,36000.0,12000.0,232000.0,75000.0,rejected
1,yes,yes,53000.0,115000.0,14,848,13000.0,36000.0,147000.0,57000.0,approved
2,yes,no,66000.0,232000.0,16,555,99000.0,65000.0,233000.0,33000.0,approved
2,yes,no,66000.0,131000.0,20,885,109000.0,43000.0,206000.0,62000.0,approved
0,no,no,76000.0,252000.0,6,888,127000.0,109000.0,245000.0,75000.0,approved
4,no,yes,25000.0,61000.0,20,478,59000.0,8000.0,95000.0,32000.0,rejected
4,no,no,11000.0,25000.0,4,603,19000.0,14000.0,39000.0,5000.0,approved
1,no,no,23000.0,82000.0,8,784,20000.0,0.0,76000.0,11000.0,approved
1,yes,yes,33000.0,117000.0,4,682,35000.0,55000.0,123000.0,16000.0,approved
4,yes,yes,26000.0,59000.0,6,471,35000.0,19000.0,73000.0,34000.0,rejected
4,no,yes,93000.0,367000.0,20,808,165000.0,147000.0,265000.0,71000.0,approved
4,no,no,53000.0,185000.0,8,470,29000.0,93000.0,149000.0,49000.0,rejected
2,no,no,54000.0,138000.0,20,574,9000.0,92000.0,109000.0,37000.0,approved
4,no,yes,35000.0,120000.0,8,314,77000.0,1000.0,126000.0,27000.0,rejected
2,yes,no,42000.0,102000.0,14,407,59000.0,45000.0,120000.0,25000.0,rejected
0,no,yes,92000.0,349000.0,4,702,169000.0,160000.0,241000.0,98000.0,approved
2,yes,no,43000.0,98000.0,2,499,44000.0,45000.0,126000.0,51000.0,rejected
1,yes,yes,75000.0,199000.0,10,669,18000.0,88000.0,181000.0,73000.0,approved
5,no,yes,54000.0,188000.0,20,326,97000.0,101000.0,148000.0,32000.0,rejected
3,no,no,55000.0,162000.0,18,778,47000.0,107000.0,153000.0,61000.0,approved
2,no,yes,21000.0,45000.0,2,787,48000.0,28000.0,60000.0,21000.0,approved
0,yes,no,37000.0,123000.0,16,831,80000.0,22000.0,112000.0,24000.0,approved
0,yes,no,88000.0,329000.0,18,576,13000.0,87000.0,326000.0,56000.0,approved
5,no,no,58000.0,228000.0,12,600,160000.0,11000.0,207000.0,57000.0,approved
4,yes,no,79000.0,306000.0,2,569,76000.0,34000.0,201000.0,74000.0,approved
1,no,yes,31000.0,63000.0,20,867,19000.0,61000.0,66000.0,40000.0,approved
0,no,no,41000.0,145000.0,12,441,99000.0,3000.0,157000.0,39000.0,rejected
5,no,no,33000.0,84000.0,18,520,5000.0,63000.0,110000.0,40000.0,rejected
0,yes,no,20000.0,62000.0,14,613,1000.0,18000.0,54000.0,13000.0,approved
2,no,yes,6000.0,11000.0,8,885,7000.0,0.0,12000.0,3000.0,approved
4,no,yes,36000.0,95000.0,2,841,49000.0,44000.0,135000.0,21000.0,approved
2,no,no,75000.0,291000.0,20,815,124000.0,95000.0,253000.0,91000.0,approved
5,yes,yes,2000.0,4000.0,18,822,2000.0,3000.0,6000.0,3000.0,approved
5,yes,yes,61000.0,225000.0,6,776,176000.0,99000.0,138000.0,48000.0,approved
4,no,yes,35000.0,103000.0,10,337,90000.0,56000.0,105000.0,45000.0,rejected
0,no,yes,78000.0,190000.0,12,333,154000.0,149000.0,306000.0,96000.0,rejected
3,no,yes,87000.0,293000.0,4,312,90000.0,28000.0,300000.0,49000.0,approved
2,yes,yes,55000.0,124000.0,14,842,-1000.0,68000.0,158000.0,58000.0,approved
3,yes,yes,18000.0,51000.0,8,790,1000.0,0.0,37000.0,20000.0,approved
2,yes,no,80000.0,319000.0,16,806,199000.0,18000.0,232000.0,54000.0,approved
5,no,yes,75000.0,170000.0,8,300,78000.0,83000.0,189000.0,67000.0,rejected
5,yes,yes,37000.0,120000.0,12,605,49000.0,18000.0,132000.0,31000.0,approved
2,yes,yes,16000.0,47000.0,12,582,15000.0,13000.0,52000.0,10000.0,approved
5,yes,no,13000.0,27000.0,6,607,8000.0,15000.0,47000.0,16000.0,approved
5,yes,yes,24000.0,82000.0,10,709,21000.0,37000.0,88000.0,28000.0,approved
4,yes,yes,41000.0,116000.0,14,854,5000.0,69000.0,127000.0,57000.0,approved
